placa,timestamp,peaje_id,es_vi
YXP-616,2024-05-18 01:25:38,P04,0
YXP-616,2024-05-18 02:16:38,P05,0
YXP-616,2024-05-18 03:02:38,P06,0
YXP-616,2024-05-18 03:37:38,P08,0
DFA-460,2024-05-18 05:56:19,P01,0
DFA-460,2024-05-18 06:41:19,P02,0
DFA-460,2024-05-18 07:37:19,P03,0
DFA-460,2024-05-18 08:37:19,P07,0
RYR-709,2024-05-18 10:44:26,P04,0
RYR-709,2024-05-18 11:20:26,P07,0
RYR-709,2024-05-18 12:12:26,P09,0
YAW-073,2024-05-18 19:01:49,P03,0
YAW-073,2024-05-18 19:53:49,P09,0
YAW-073,2024-05-18 20:29:49,P10,0
KYC-771,2024-05-18 22:53:12,P01,0
KYC-771,2024-05-18 23:53:12,P02,0
KYC-771,2024-05-19 00:50:12,P03,0
CZT-979,2024-05-19 01:47:35,P04,0
KYC-771,2024-05-19 01:54:12,P07,0
CZT-979,2024-05-19 02:49:35,P05,0
CZT-979,2024-05-19 03:28:35,P06,0
CZT-979,2024-05-19 04:09:35,P08,0
EFV-705,2024-05-19 04:19:30,P01,0
EFV-705,2024-05-19 05:04:30,P02,0
EFV-705,2024-05-19 05:51:30,P03,0
EFV-705,2024-05-19 06:46:30,P07,0
TMP-452,2024-05-19 07:01:07,P01,0
EFV-705,2024-05-19 07:28:30,P08,0
TMP-452,2024-05-19 07:39:07,P02,0
EFV-705,2024-05-19 08:10:30,P05,0
TMP-452,2024-05-19 08:41:07,P03,0
EFV-705,2024-05-19 08:48:30,P06,0
TMP-452,2024-05-19 09:21:07,P07,0
TMP-452,2024-05-19 10:02:07,P08,0
TMP-452,2024-05-19 10:54:07,P05,0
TMP-452,2024-05-19 11:33:07,P06,0
UKE-691,2024-05-19 14:59:10,P04,0
UKE-691,2024-05-19 15:37:10,P07,0
UKE-691,2024-05-19 16:13:10,P09,0
XZJ-409,2024-05-20 07:06:51,P01,0
VCV-363,2024-05-20 07:29:08,P01,0
XZJ-409,2024-05-20 07:51:51,P02,0
VCV-363,2024-05-20 08:09:08,P02,0
XZJ-409,2024-05-20 08:39:51,P03,0
THC-204,2024-05-20 08:40:51,P04,0
UPU-152,2024-05-20 08:42:55,P04,0
VCV-363,2024-05-20 08:56:08,P03,0
ALU-692,2024-05-20 08:57:25,P04,0
DYU-919,2024-05-20 09:04:15,P04,1
UPU-152,2024-05-20 09:31:55,P07,0
XZJ-409,2024-05-20 09:36:51,P07,0
VCV-363,2024-05-20 09:39:08,P07,0
THC-204,2024-05-20 09:41:51,P07,0
ALU-692,2024-05-20 09:46:25,P07,0
DYU-919,2024-05-20 09:57:15,P07,1
UPU-152,2024-05-20 10:15:55,P09,0
ALU-692,2024-05-20 10:26:25,P09,0
THC-204,2024-05-20 10:34:51,P09,0
VCV-363,2024-05-20 10:43:08,P08,0
DYU-919,2024-05-20 10:54:15,P09,1
TKT-374,2024-05-20 11:21:42,P01,0
KGA-642,2024-05-20 11:36:47,P03,0
VCV-363,2024-05-20 11:39:08,P05,0
TKT-374,2024-05-20 12:03:42,P02,0
KGA-642,2024-05-20 12:17:47,P09,0
VCV-363,2024-05-20 12:41:08,P06,0
TKT-374,2024-05-20 12:50:42,P03,0
KGA-642,2024-05-20 13:00:47,P10,0
NSN-251,2024-05-20 13:05:50,P04,0
TKT-374,2024-05-20 13:30:42,P07,0
NSN-251,2024-05-20 13:46:50,P07,0
TKT-374,2024-05-20 14:22:42,P08,0
NSN-251,2024-05-20 14:24:50,P09,0
TKT-374,2024-05-20 14:58:42,P05,0
TKT-374,2024-05-20 15:40:42,P06,0
NND-007,2024-05-20 18:10:35,P04,0
NND-007,2024-05-20 19:08:35,P07,0
NND-007,2024-05-20 19:50:35,P09,0
BNP-726,2024-05-21 07:43:43,P07,0
BNP-726,2024-05-21 08:35:43,P08,0
BZY-289,2024-05-21 10:25:50,P04,0
YDV-303,2024-05-21 10:50:17,P07,0
BZY-289,2024-05-21 11:13:50,P07,0
YDV-303,2024-05-21 11:27:17,P08,0
BZY-289,2024-05-21 12:15:50,P09,0
LKH-557,2024-05-21 14:16:52,P01,0
ARB-587,2024-05-21 14:48:53,P04,0
LKH-557,2024-05-21 15:13:52,P02,0
BRH-702,2024-05-21 15:21:39,P04,0
ARB-587,2024-05-21 15:25:53,P05,0
BRH-702,2024-05-21 16:01:39,P05,0
ARB-587,2024-05-21 16:11:53,P06,0
LKH-557,2024-05-21 16:14:52,P03,0
TVZ-949,2024-05-21 16:21:14,P01,0
BRH-702,2024-05-21 16:47:39,P06,0
LKH-557,2024-05-21 17:04:52,P07,0
TVZ-949,2024-05-21 17:13:14,P02,0
ARB-587,2024-05-21 17:13:53,P08,0
BRH-702,2024-05-21 17:48:39,P08,0
TVZ-949,2024-05-21 17:58:14,P03,0
ACE-204,2024-05-21 18:19:12,P01,0
TVZ-949,2024-05-21 18:51:14,P07,0
ACE-204,2024-05-21 19:14:12,P02,0
TWY-570,2024-05-21 19:44:28,P04,0
ACE-204,2024-05-21 20:10:12,P03,0
GAN-627,2024-05-21 20:24:07,P01,0
TWY-570,2024-05-21 20:48:28,P07,0
GAN-627,2024-05-21 21:05:07,P02,0
ACE-204,2024-05-21 21:05:12,P07,0
TWY-570,2024-05-21 21:47:28,P09,0
GAN-627,2024-05-21 22:06:07,P03,0
GAN-627,2024-05-21 22:41:07,P07,0
GAN-627,2024-05-21 23:42:07,P08,0
GAN-627,2024-05-22 00:32:07,P05,0
GAN-627,2024-05-22 01:12:07,P06,0
THC-204,2024-05-22 02:07:45,P01,0
THC-204,2024-05-22 03:09:45,P02,0
THC-204,2024-05-22 04:13:45,P03,0
THC-204,2024-05-22 05:13:45,P07,0
THC-204,2024-05-22 06:07:45,P08,0
THC-204,2024-05-22 07:09:45,P05,0
THC-204,2024-05-22 07:51:45,P06,0
WTG-833,2024-05-22 08:35:55,P03,0
LJB-220,2024-05-22 08:58:15,P04,0
WTG-833,2024-05-22 09:15:55,P09,0
LJB-220,2024-05-22 09:33:15,P05,0
WTG-833,2024-05-22 09:58:55,P10,0
LJB-220,2024-05-22 10:20:15,P06,0
LJB-220,2024-05-22 11:18:15,P08,0
YNV-038,2024-05-22 14:16:34,P04,0
YNV-038,2024-05-22 14:58:34,P05,0
YNV-038,2024-05-22 15:55:34,P06,0
YNV-038,2024-05-22 16:43:34,P08,0
PXH-726,2024-05-22 22:58:59,P07,0
PXH-726,2024-05-22 23:54:59,P08,0
YAU-049,2024-05-23 07:43:48,P04,0
ECM-752,2024-05-23 08:14:29,P07,0
YMT-926,2024-05-23 08:25:25,P07,1
YAU-049,2024-05-23 08:32:48,P05,0
EWB-550,2024-05-23 08:48:43,P07,0
ECM-752,2024-05-23 09:10:29,P08,0
YMT-926,2024-05-23 09:23:25,P08,1
EWB-550,2024-05-23 09:31:43,P08,0
YAU-049,2024-05-23 09:33:48,P06,0
XJK-384,2024-05-23 10:12:02,P04,0
YAU-049,2024-05-23 10:29:48,P08,0
XJK-384,2024-05-23 10:55:02,P07,0
XJK-384,2024-05-23 11:30:02,P09,0
PBL-265,2024-05-23 16:00:35,P01,0
PBL-265,2024-05-23 16:42:35,P02,0
NGD-307,2024-05-23 16:54:14,P04,0
PBL-265,2024-05-23 17:25:35,P03,0
NGD-307,2024-05-23 17:48:14,P05,0
PBL-265,2024-05-23 18:25:35,P07,0
NGD-307,2024-05-23 18:26:14,P06,0
NGD-307,2024-05-23 19:24:14,P08,0
BFX-128,2024-05-23 21:26:11,P07,0
BFX-128,2024-05-23 22:11:11,P08,0
XJK-384,2024-05-24 01:50:34,P04,0
XJK-384,2024-05-24 02:26:34,P07,0
XJK-384,2024-05-24 03:13:38,P01,0
XJK-384,2024-05-24 03:25:34,P09,0
XJK-384,2024-05-24 03:48:38,P02,0
XJK-384,2024-05-24 04:46:38,P03,0
XJK-384,2024-05-24 05:39:38,P07,0
DFA-460,2024-05-24 05:42:30,P01,0
XJK-384,2024-05-24 06:31:38,P08,0
DFA-460,2024-05-24 06:46:30,P02,0
XJK-384,2024-05-24 07:22:38,P05,0
DFA-460,2024-05-24 07:38:30,P03,0
XJK-384,2024-05-24 08:16:38,P06,0
DFA-460,2024-05-24 08:21:30,P07,0
HDC-219,2024-05-24 17:19:13,P01,0
HDC-219,2024-05-24 18:20:13,P02,0
HDC-219,2024-05-24 19:17:13,P03,0
HDC-219,2024-05-24 20:13:13,P07,0
HDC-219,2024-05-24 21:05:13,P08,0
HDC-219,2024-05-24 22:03:13,P05,0
HDC-219,2024-05-24 23:00:13,P06,0
THC-204,2024-05-24 23:12:18,P07,0
NVG-033,2024-05-24 23:21:45,P07,0
WCE-264,2024-05-24 23:22:13,P07,1
ETT-011,2024-05-24 23:47:42,P07,0
THC-204,2024-05-24 23:53:18,P08,0
WCE-264,2024-05-24 23:59:13,P08,1
NVG-033,2024-05-25 00:05:45,P08,0
ETT-011,2024-05-25 00:35:42,P08,0
TMR-095,2024-05-25 03:39:35,P01,0
TMR-095,2024-05-25 04:29:35,P02,0
VGC-193,2024-05-25 04:36:52,P07,0
TMR-095,2024-05-25 05:18:35,P03,0
VGC-193,2024-05-25 05:37:52,P08,0
TMR-095,2024-05-25 06:17:35,P07,0
TMR-095,2024-05-25 07:01:35,P08,0
BTW-712,2024-05-25 07:27:21,P01,0
TMR-095,2024-05-25 07:49:35,P05,0
BTW-712,2024-05-25 08:08:21,P02,0
TMR-095,2024-05-25 08:33:35,P06,0
BTW-712,2024-05-25 09:03:21,P03,0
BTW-712,2024-05-25 09:58:21,P07,0
YVP-785,2024-05-25 11:40:38,P01,0
DYB-949,2024-05-25 12:16:31,P07,0
YVP-785,2024-05-25 12:25:38,P02,0
YTN-018,2024-05-25 12:43:52,P01,0
DYB-949,2024-05-25 13:04:31,P08,0
YVP-785,2024-05-25 13:18:38,P03,0
YTN-018,2024-05-25 13:21:52,P02,0
YVP-785,2024-05-25 13:55:38,P07,0
YTN-018,2024-05-25 14:14:52,P03,0
YTN-018,2024-05-25 14:49:52,P07,0
XTG-038,2024-05-25 18:14:57,P04,0
XTG-038,2024-05-25 18:52:57,P05,0
XTG-038,2024-05-25 19:51:57,P06,0
XTG-038,2024-05-25 20:31:57,P08,0
RYR-709,2024-05-25 23:53:17,P01,0
RYR-709,2024-05-26 00:10:13,P04,0
RYR-709,2024-05-26 00:47:17,P02,0
ALU-692,2024-05-26 00:53:39,P01,0
RYR-709,2024-05-26 01:08:13,P05,0
ALU-692,2024-05-26 01:45:39,P02,0
RYR-709,2024-05-26 01:49:17,P03,0
RYR-709,2024-05-26 01:52:13,P06,0
CTC-310,2024-05-26 01:59:07,P03,0
ELD-205,2024-05-26 02:24:21,P01,0
RYR-709,2024-05-26 02:30:17,P07,0
ALU-692,2024-05-26 02:33:39,P03,0
RYR-709,2024-05-26 02:46:13,P08,0
CTC-310,2024-05-26 02:53:07,P09,0
ALU-692,2024-05-26 03:09:39,P07,0
ELD-205,2024-05-26 03:11:21,P02,0
RYR-709,2024-05-26 03:25:17,P08,0
CTC-310,2024-05-26 03:33:07,P10,0
ELD-205,2024-05-26 03:52:21,P03,0
ALU-692,2024-05-26 03:52:39,P08,0
RYR-709,2024-05-26 04:22:17,P05,0
ALU-692,2024-05-26 04:31:39,P05,0
ELD-205,2024-05-26 04:49:21,P07,0
RYR-709,2024-05-26 05:08:17,P06,0
ALU-692,2024-05-26 05:25:39,P06,0
ELD-205,2024-05-26 05:40:21,P08,0
ELD-205,2024-05-26 06:44:21,P05,0
ELD-205,2024-05-26 07:20:21,P06,0
LJB-220,2024-05-26 23:02:48,P03,0
LJB-220,2024-05-27 00:05:48,P09,0
CRZ-195,2024-05-27 00:36:14,P01,0
LJB-220,2024-05-27 00:49:48,P10,0
CRZ-195,2024-05-27 01:15:14,P02,0
CRZ-195,2024-05-27 02:19:14,P03,0
VGC-193,2024-05-27 02:20:22,P01,0
CRZ-195,2024-05-27 03:13:14,P07,0
VGC-193,2024-05-27 03:21:22,P02,0
CRZ-195,2024-05-27 04:12:14,P08,0
VGC-193,2024-05-27 04:21:22,P03,0
CRZ-195,2024-05-27 04:55:14,P05,0
VGC-193,2024-05-27 05:09:22,P07,0
CRZ-195,2024-05-27 05:59:14,P06,0
YYT-395,2024-05-27 11:48:13,P03,0
YYT-395,2024-05-27 12:29:13,P09,0
YYT-395,2024-05-27 13:10:13,P10,0
PXS-377,2024-05-27 13:14:47,P04,0
EHK-098,2024-05-27 13:53:28,P01,0
PXS-377,2024-05-27 14:06:47,P07,0
PXS-377,2024-05-27 14:43:47,P09,0
EHK-098,2024-05-27 14:45:28,P02,0
EHK-098,2024-05-27 15:31:28,P03,0
WSN-192,2024-05-27 15:35:35,P04,0
DZL-705,2024-05-27 16:09:48,P01,0
WSN-192,2024-05-27 16:21:35,P07,0
EHK-098,2024-05-27 16:30:28,P07,0
XDK-487,2024-05-27 16:40:24,P04,0
LED-223,2024-05-27 16:42:40,P01,0
WSN-192,2024-05-27 16:56:35,P09,0
VMJ-632,2024-05-27 17:12:30,P04,0
DZL-705,2024-05-27 17:13:48,P02,0
LED-223,2024-05-27 17:19:40,P02,0
XDK-487,2024-05-27 17:38:24,P07,0
DZL-705,2024-05-27 17:48:48,P03,0
VMJ-632,2024-05-27 17:57:30,P05,0
LED-223,2024-05-27 18:08:40,P03,0
DZL-705,2024-05-27 18:35:48,P07,0
XDK-487,2024-05-27 18:38:24,P09,0
VMJ-632,2024-05-27 18:40:30,P06,0
LED-223,2024-05-27 19:06:40,P07,0
VMJ-632,2024-05-27 19:26:30,P08,0
LED-223,2024-05-27 20:07:40,P08,0
LED-223,2024-05-27 20:49:40,P05,0
LED-223,2024-05-27 21:52:40,P06,0
TUF-230,2024-05-28 00:52:32,P04,0
TUF-230,2024-05-28 01:33:32,P07,0
JET-420,2024-05-28 02:11:59,P03,0
MBA-667,2024-05-28 02:13:10,P03,0
ZPG-899,2024-05-28 02:15:21,P03,0
NGD-307,2024-05-28 02:17:14,P03,0
VZL-743,2024-05-28 02:30:20,P03,1
TUF-230,2024-05-28 02:32:32,P09,0
JET-420,2024-05-28 02:56:59,P09,0
NGD-307,2024-05-28 02:57:14,P09,0
VZL-743,2024-05-28 03:07:20,P09,1
ZPG-899,2024-05-28 03:07:21,P09,0
MBA-667,2024-05-28 03:14:10,P09,0
JET-420,2024-05-28 03:51:59,P10,0
NGD-307,2024-05-28 03:55:14,P10,0
VZL-743,2024-05-28 03:55:20,P10,1
ZPG-899,2024-05-28 04:05:21,P10,0
MBA-667,2024-05-28 04:06:10,P10,0
SVD-110,2024-05-28 06:54:39,P03,0
SVD-110,2024-05-28 07:32:39,P09,0
SVD-110,2024-05-28 08:14:39,P10,0
NSN-251,2024-05-28 08:38:51,P01,0
NSN-251,2024-05-28 09:26:51,P02,0
NSN-251,2024-05-28 10:05:51,P03,0
NSN-251,2024-05-28 11:01:51,P07,0
NSN-251,2024-05-28 19:14:58,P07,0
NSN-251,2024-05-28 20:06:58,P08,0
PPL-334,2024-05-28 21:25:23,P01,0
PPL-334,2024-05-28 22:16:23,P02,0
PPL-334,2024-05-28 23:07:23,P03,0
PPL-334,2024-05-29 00:02:23,P07,0
EXE-992,2024-05-29 00:52:43,P03,0
EXE-992,2024-05-29 01:41:43,P09,0
EXE-992,2024-05-29 02:16:43,P10,0
YYC-689,2024-05-29 06:45:30,P01,0
YYC-689,2024-05-29 07:29:30,P02,0
TVZ-949,2024-05-29 08:08:04,P03,0
YYC-689,2024-05-29 08:25:30,P03,0
TVZ-949,2024-05-29 09:03:04,P09,0
YYC-689,2024-05-29 09:24:30,P07,0
TVZ-949,2024-05-29 09:45:04,P10,0
VMJ-632,2024-05-29 12:50:19,P04,0
VMJ-632,2024-05-29 13:47:19,P05,0
VMJ-632,2024-05-29 14:35:19,P06,0
VMJ-632,2024-05-29 15:11:19,P08,0
SVD-110,2024-05-29 15:41:38,P01,0
SVD-110,2024-05-29 16:23:38,P02,0
SVD-110,2024-05-29 17:04:38,P03,0
SVD-110,2024-05-29 17:54:38,P07,0
SVD-110,2024-05-29 18:47:38,P08,0
SVD-110,2024-05-29 19:27:38,P05,0
SVD-110,2024-05-29 20:21:38,P06,0
FBW-355,2024-05-29 22:32:44,P03,0
FBW-355,2024-05-29 23:12:44,P09,0
FBW-355,2024-05-30 00:12:44,P10,0
VER-819,2024-05-30 00:36:22,P04,0
VER-819,2024-05-30 01:25:22,P07,0
VER-819,2024-05-30 02:22:22,P09,0
XDK-487,2024-05-30 04:34:46,P07,0
EHK-098,2024-05-30 04:46:47,P07,0
XDK-487,2024-05-30 05:12:46,P08,0
EHK-098,2024-05-30 05:47:47,P08,0
RRY-967,2024-05-30 07:21:03,P04,0
DFA-460,2024-05-30 08:05:57,P04,0
RRY-967,2024-05-30 08:25:03,P07,0
RRY-967,2024-05-30 09:04:03,P09,0
DFA-460,2024-05-30 09:06:57,P05,0
DFA-460,2024-05-30 10:00:57,P06,0
DFA-460,2024-05-30 10:35:57,P08,0
KYC-771,2024-05-30 18:58:09,P01,0
JEA-297,2024-05-30 19:11:09,P03,0
RYJ-300,2024-05-30 19:16:46,P03,0
KGJ-687,2024-05-30 19:27:44,P03,0
NJR-086,2024-05-30 19:34:28,P03,1
KYC-771,2024-05-30 19:47:09,P02,0
BAS-446,2024-05-30 19:48:24,P03,0
THC-204,2024-05-30 19:59:52,P03,0
RYJ-300,2024-05-30 20:00:46,P09,0
JEA-297,2024-05-30 20:12:09,P09,0
KGJ-687,2024-05-30 20:23:44,P09,0
BAS-446,2024-05-30 20:31:24,P09,0
RYJ-300,2024-05-30 20:36:46,P10,0
NJR-086,2024-05-30 20:38:28,P09,1
KYC-771,2024-05-30 20:39:09,P03,0
THC-204,2024-05-30 20:39:52,P09,0
JEA-297,2024-05-30 20:56:09,P10,0
KYC-771,2024-05-30 21:16:09,P07,0
BAS-446,2024-05-30 21:16:24,P10,0
KGJ-687,2024-05-30 21:19:44,P10,0
THC-204,2024-05-30 21:20:52,P10,0
NJR-086,2024-05-30 21:26:28,P10,1
AEZ-995,2024-05-30 23:05:56,P04,0
AEZ-995,2024-05-31 00:00:56,P05,0
GAN-627,2024-05-31 00:07:22,P04,0
AEZ-995,2024-05-31 00:39:56,P06,0
GAN-627,2024-05-31 00:48:22,P07,0
AEZ-995,2024-05-31 01:29:56,P08,0
GAN-627,2024-05-31 01:31:22,P09,0
ELD-205,2024-05-31 04:31:58,P04,0
ELD-205,2024-05-31 05:13:58,P07,0
ELD-205,2024-05-31 06:15:58,P09,0
GSS-830,2024-05-31 06:48:43,P01,0
GSS-830,2024-05-31 07:49:43,P02,0
ATL-591,2024-05-31 08:26:43,P01,0
GSS-830,2024-05-31 08:31:43,P03,0
ATL-591,2024-05-31 09:15:43,P02,0
GSS-830,2024-05-31 09:30:43,P07,0
EWB-550,2024-05-31 09:41:05,P07,0
YMT-926,2024-05-31 09:52:38,P07,1
ECM-752,2024-05-31 10:09:59,P07,0
ATL-591,2024-05-31 10:14:43,P03,0
EWB-550,2024-05-31 10:31:05,P08,0
YMT-926,2024-05-31 10:53:38,P08,1
ATL-591,2024-05-31 11:00:43,P07,0
ECM-752,2024-05-31 11:08:59,P08,0
BHG-991,2024-05-31 16:56:32,P01,0
BHG-991,2024-05-31 17:47:32,P02,0
BHG-991,2024-05-31 18:51:32,P03,0
CTC-310,2024-05-31 19:01:24,P03,0
BHG-991,2024-05-31 19:42:32,P07,0
CTC-310,2024-05-31 19:52:24,P09,0
BHG-991,2024-05-31 20:27:32,P08,0
CTC-310,2024-05-31 20:50:24,P10,0
MMW-968,2024-05-31 20:56:36,P03,0
BHG-991,2024-05-31 21:26:32,P05,0
MMW-968,2024-05-31 21:35:36,P09,0
NGD-307,2024-05-31 21:58:33,P03,0
MMW-968,2024-05-31 22:15:36,P10,0
BHG-991,2024-05-31 22:27:32,P06,0
NGD-307,2024-05-31 22:56:33,P09,0
NGD-307,2024-05-31 23:52:33,P10,0
GZE-066,2024-06-01 02:58:24,P04,0
GZE-066,2024-06-01 03:51:24,P05,0
GZE-066,2024-06-01 04:46:24,P06,0
GZE-066,2024-06-01 05:34:24,P08,0
YTN-018,2024-06-01 14:14:32,P03,0
YTN-018,2024-06-01 15:01:32,P09,0
YTN-018,2024-06-01 15:49:32,P10,0
ZPG-899,2024-06-01 16:52:49,P04,0
GWR-746,2024-06-01 17:08:43,P04,1
ZPG-899,2024-06-01 17:37:49,P05,0
GWR-746,2024-06-01 17:57:43,P05,1
ZPG-899,2024-06-01 18:19:49,P06,0
UGH-086,2024-06-01 18:48:17,P07,0
YDV-303,2024-06-01 18:51:14,P04,0
GWR-746,2024-06-01 19:01:43,P06,1
ZPG-899,2024-06-01 19:19:49,P08,0
YDV-303,2024-06-01 19:47:14,P07,0
UGH-086,2024-06-01 19:51:17,P08,0
GWR-746,2024-06-01 20:05:43,P08,1
YDV-303,2024-06-01 20:22:14,P09,0
YNV-038,2024-06-02 01:09:45,P04,0
YNV-038,2024-06-02 01:56:45,P05,0
YNV-038,2024-06-02 02:54:45,P06,0
YNV-038,2024-06-02 03:43:45,P08,0
DYB-949,2024-06-02 07:20:26,P07,0
BZY-289,2024-06-02 07:36:41,P01,0
DYB-949,2024-06-02 07:58:26,P08,0
BZY-289,2024-06-02 08:28:41,P02,0
BZY-289,2024-06-02 09:05:41,P03,0
BZY-289,2024-06-02 09:52:41,P07,0
BZY-289,2024-06-02 10:37:41,P08,0
BZY-289,2024-06-02 11:28:41,P05,0
BZY-289,2024-06-02 12:32:41,P06,0
AAV-420,2024-06-02 20:39:16,P01,0
AAV-420,2024-06-02 21:26:16,P02,0
WMG-120,2024-06-02 21:53:12,P01,0
KGJ-687,2024-06-02 21:59:32,P01,0
AAV-420,2024-06-02 22:12:16,P03,0
WMG-120,2024-06-02 22:31:12,P02,0
KGJ-687,2024-06-02 22:38:32,P02,0
AAV-420,2024-06-02 23:15:16,P07,0
KGJ-687,2024-06-02 23:18:32,P03,0
WMG-120,2024-06-02 23:19:12,P03,0
KGJ-687,2024-06-02 23:55:32,P07,0
WMG-120,2024-06-02 23:58:12,P07,0
AAV-420,2024-06-03 00:05:16,P08,0
AAV-420,2024-06-03 00:40:16,P05,0
VCV-363,2024-06-03 00:46:47,P04,0
AAV-420,2024-06-03 01:27:16,P06,0
VCV-363,2024-06-03 01:27:47,P07,0
VCV-363,2024-06-03 02:26:47,P09,0
FBW-355,2024-06-03 06:52:02,P01,0
FBW-355,2024-06-03 07:46:02,P02,0
FBW-355,2024-06-03 08:24:02,P03,0
FBW-355,2024-06-03 09:01:02,P07,0
TXP-802,2024-06-03 12:23:18,P01,0
TXP-802,2024-06-03 13:11:18,P02,0
SJD-030,2024-06-03 13:27:40,P04,0
TXP-802,2024-06-03 14:08:18,P03,0
KJE-539,2024-06-03 14:10:32,P04,0
SJD-030,2024-06-03 14:30:40,P07,0
KJE-539,2024-06-03 14:46:32,P07,0
TXP-802,2024-06-03 14:47:18,P07,0
TXP-802,2024-06-03 15:25:18,P08,0
SJD-030,2024-06-03 15:29:40,P09,0
KJE-539,2024-06-03 15:50:32,P09,0
TXP-802,2024-06-03 16:13:18,P05,0
TXP-802,2024-06-03 16:57:18,P06,0
NND-007,2024-06-04 10:47:34,P01,0
GNX-996,2024-06-04 11:03:55,P07,0
NND-007,2024-06-04 11:34:34,P02,0
GNX-996,2024-06-04 11:43:55,P08,0
NND-007,2024-06-04 12:13:34,P03,0
GAN-627,2024-06-04 12:47:18,P03,0
NND-007,2024-06-04 13:13:34,P07,0
GAN-627,2024-06-04 13:30:18,P09,0
GAN-627,2024-06-04 14:31:18,P10,0
AHK-121,2024-06-04 15:04:21,P07,0
AHK-121,2024-06-04 15:47:21,P08,0
WXZ-021,2024-06-04 18:14:44,P03,0
WXZ-021,2024-06-04 18:56:44,P09,0
WXZ-021,2024-06-04 19:56:44,P10,0
APV-115,2024-06-04 22:14:43,P01,0
APV-115,2024-06-04 23:09:43,P02,0
APV-115,2024-06-05 00:12:43,P03,0
APV-115,2024-06-05 01:07:43,P07,0
APV-115,2024-06-05 02:03:43,P08,0
APV-115,2024-06-05 02:40:43,P05,0
APV-115,2024-06-05 03:19:43,P06,0
WTG-833,2024-06-05 06:15:08,P03,0
WTG-833,2024-06-05 07:00:08,P09,0
WTG-833,2024-06-05 07:46:08,P10,0
VNM-459,2024-06-05 08:43:53,P01,0
VNM-459,2024-06-05 09:37:53,P02,0
VNM-459,2024-06-05 10:17:53,P03,0
BZY-289,2024-06-05 10:36:40,P07,0
VNM-459,2024-06-05 11:07:53,P07,0
BZY-289,2024-06-05 11:38:40,P08,0
VNM-459,2024-06-05 12:05:53,P08,0
VNM-459,2024-06-05 13:06:53,P05,0
VNM-459,2024-06-05 13:43:53,P06,0
RRY-967,2024-06-05 13:53:54,P04,0
CRZ-195,2024-06-05 14:25:48,P07,0
RRY-967,2024-06-05 14:39:54,P05,0
CRZ-195,2024-06-05 15:21:48,P08,0
RRY-967,2024-06-05 15:21:54,P06,0
RRY-967,2024-06-05 16:12:54,P08,0
BTW-712,2024-06-05 18:23:35,P01,0
BTW-712,2024-06-05 19:09:35,P02,0
BTW-712,2024-06-05 20:02:35,P03,0
BTW-712,2024-06-05 20:48:35,P07,0
YPE-034,2024-06-05 20:55:46,P01,0
YPE-034,2024-06-05 21:43:46,P02,0
YPE-034,2024-06-05 22:36:46,P03,0
YPE-034,2024-06-05 23:13:46,P07,0
SVD-110,2024-06-06 04:39:25,P01,0
SVD-110,2024-06-06 05:29:25,P02,0
SVD-110,2024-06-06 06:31:25,P03,0
SVD-110,2024-06-06 07:07:25,P07,0
BNP-726,2024-06-06 07:57:32,P01,0
BNP-726,2024-06-06 08:48:32,P02,0
BNP-726,2024-06-06 09:39:32,P03,0
ATL-591,2024-06-06 10:13:57,P07,0
BNP-726,2024-06-06 10:18:32,P07,0
ATL-591,2024-06-06 10:51:57,P08,0
BNP-726,2024-06-06 10:58:32,P08,0
BNP-726,2024-06-06 11:51:32,P05,0
BNP-726,2024-06-06 12:38:32,P06,0
HYH-842,2024-06-06 16:43:24,P04,0
HYH-842,2024-06-06 17:21:24,P07,0
HYH-842,2024-06-06 18:17:24,P09,0
EEF-246,2024-06-06 20:45:12,P07,0
TUF-230,2024-06-06 21:12:05,P01,0
JTJ-756,2024-06-06 21:19:16,P01,0
EEF-246,2024-06-06 21:26:12,P08,0
TUF-230,2024-06-06 22:13:05,P02,0
JTJ-756,2024-06-06 22:22:16,P02,0
TUF-230,2024-06-06 23:01:05,P03,0
JTJ-756,2024-06-06 23:15:16,P03,0
TUF-230,2024-06-06 23:36:05,P07,0
JTJ-756,2024-06-07 00:10:16,P07,0
TUF-230,2024-06-07 00:28:05,P08,0
TUF-230,2024-06-07 01:09:05,P05,0
TUF-230,2024-06-07 01:44:05,P06,0
BAS-446,2024-06-07 02:13:31,P01,0
BAS-446,2024-06-07 03:13:31,P02,0
BAS-446,2024-06-07 03:54:31,P03,0
BAS-446,2024-06-07 04:43:31,P07,0
EWB-550,2024-06-07 08:27:59,P03,0
YBK-845,2024-06-07 08:32:10,P03,0
YZE-002,2024-06-07 08:34:22,P03,0
DPS-768,2024-06-07 08:46:04,P03,1
ECM-752,2024-06-07 09:02:10,P03,0
EWB-550,2024-06-07 09:09:59,P09,0
YBK-845,2024-06-07 09:23:10,P09,0
YZE-002,2024-06-07 09:28:22,P09,0
DPS-768,2024-06-07 09:30:04,P09,1
ECM-752,2024-06-07 09:51:10,P09,0
EWB-550,2024-06-07 09:51:59,P10,0
YZE-002,2024-06-07 10:04:22,P10,0
YBK-845,2024-06-07 10:17:10,P10,0
DPS-768,2024-06-07 10:34:04,P10,1
ECM-752,2024-06-07 10:49:10,P10,0
